plateid, locationid, ra, dec, apgver, vdone, vplan, SN, history
9489, 2403, 124.673027039, 20.5542011261, 100, 1, 1, 5748.4212, NOT,OBSERVED
9490, 2404, 122.0990448, 19.9374656677, 100, 2, 1, 4934.6176, NOT,OBSERVED
9491, 2405, 119.576156616, 19.3794555664, 100, 1, 1, 5266.5775, NOT,OBSERVED
9492, 2406, 117.330879211, 18.7473258972, 100, 1, 1, 7781.6593, NOT,OBSERVED
9493, 2407, 129.559051514, 22.9713783264, 100, 2, 1, 7696.1922, NOT,OBSERVED
9494, 2408, 127.106376648, 22.5940055847, 100, 1, 1, 9044.9089, NOT,OBSERVED
9495, 2409, 122.76374054, 22.0328712463, 100, 2, 1, 11222.6859, NOT,OBSERVED
9496, 2410, 120.382606506, 21.5510749817, 100, 1, 1, 7331.2711, NOT,OBSERVED
9497, 2411, 117.836837769, 20.793548584, 100, 1, 1, 8266.1496, NOT,OBSERVED
9498, 2412, 118.538467407, 23.2296466827, 100, 4, 1, 8873.7756, NOT,OBSERVED
9499, 2413, 119.270614624, 25.4162197113, 100, 1, 1, 5011.5727, NOT,OBSERVED
9500, 2414, 132.725296021, 25.1438407898, 100, 1, 1, 8996.6502, NOT,OBSERVED
9501, 2415, 130.059616089, 24.9431800842, 100, 2, 1, 5924.9907, NOT,OBSERVED
9502, 2416, 128.075958252, 24.5559101105, 100, 2, 1, 9559.9402, NOT,OBSERVED
9503, 2417, 120.880401611, 23.9156017303, 100, 1, 1, 6566.3898, NOT,OBSERVED
9504, 2418, 122.548187256, 28.9833316803, 100, 4, 1, 12852.6719, NOT,OBSERVED
9505, 2419, 138.926208496, 28.1384277344, 100, 4, 1, 7471.7986, NOT,OBSERVED
9506, 2420, 133.800643921, 27.2129459381, 100, 1, 1, 6941.6425, NOT,OBSERVED
9507, 2421, 128.877822876, 26.2650623322, 100, 1, 1, 6521.4718, NOT,OBSERVED
9508, 2422, 126.14364624, 26.0556755066, 100, 2, 1, 9726.8663, NOT,OBSERVED
9509, 2423, 123.503608704, 25.8833026886, 100, 2, 1, 6233.8184, NOT,OBSERVED
9510, 2424, 126.954071045, 28.1532592773, 100, 2, 1, 10771.7442, NOT,OBSERVED
9511, 2425, 129.89465332, 3.64156675339, 100, 6, 1, 8841.0594, NOT,OBSERVED
9512, 2426, 139.023086548, 1.13174831867, 100, 2, 1, 9964.1239, NOT,OBSERVED
9513, 2427, 29.9444970703, 13.5653728553, 100, 1, 1, 5401.88710543, NOT,OBSERVED
9514, 2428, 32.5617904663, 13.2934484482, 100, 3, 1, 9429.4827, NOT,OBSERVED
9515, 5246, 116.1864, 66.1095, 111, 7, 6, 24199.0083, NOT,OBSERVED
9516, 5247, 159.8832, 39.5545, 111, 6, 6, 24657.5615, NOT,OBSERVED
9517, 5248, 78.9003, 24.5612, 100, 13, 11, 61289.1919, NOT,OBSERVED
9518, 5225, 7.8237, 54.757, 100, 14, 22, 62289.1097, NOT,OBSERVED
9519, 5199, 11.8325, 85.251, 100, 12, 11, 35483.2861, NOT,OBSERVED
9529, 5197, 110.4692, 2.6958, 100, 3, 3, 13157.4578, NOT,OBSERVED
9530, 5197, 110.4692, 2.6958, 200, 3, 3, 13827.9158, NOT,OBSERVED
9531, 5198, 114.0429, 4.5068, 100, 3, 3, 13287.261, NOT,OBSERVED
9532, 5198, 114.0429, 4.5068, 200, 3, 3, 14474.9508, NOT,OBSERVED
9533, 5249, 83.5496, -5.2996, 100, 6, 5, 24640.6607, NOT,OBSERVED
9534, 5250, 142.2501, 47.8666, 111, 6, 6, 28312.864, NOT,OBSERVED
9535, 5196, 335.6682, 50.1296, 210, 6, 3, 14200.0788, NOT,OBSERVED
9536, 5196, 335.6682, 50.1296, 320, 2, 3, 7431.2195, NOT,OBSERVED
9537, 5245, 86.6, 8.99, 210, 2, 1, 7355.9857, NOT,OBSERVED
9538, 5245, 86.6, 8.99, 310, 1, 1, 6671.9606, NOT,OBSERVED
9539, 5246, 116.1864, 66.1095, 211, 6, 6, 26987.7377, NOT,OBSERVED
9540, 5179, 143.9769, 55.5453, 211, 6, 6, 25170.2854, NOT,OBSERVED
9541, 5179, 143.9769, 55.5453, 321, 6, 6, 29088.2179, NOT,OBSERVED
9542, 5251, 43.5, 60.65, 400, 1, 1, 5972.9038, NOT,OBSERVED
9543, 5168, 39.1804, 27.2798, 100, 3, 3, 12031.8257, NOT,OBSERVED
9544, 5180, 208.8178, 33.0428, 111, 6, 6, 21598.4651, NOT,OBSERVED
9545, 5178, 165.8775, 11.0929, 211, 6, 6, 30722.6572, NOT,OBSERVED
9658, 5276, 226.5831, 36.6831, 111, 6, 6, 31548.9448, NOT,OBSERVED
9659, 5271, 84.2507, -6.8994, 110, 3, 2, 13462.0567, NOT,OBSERVED
9660, 5272, 84.4999, -7.2005, 100, 3, 1, 10507.0448, NOT,OBSERVED
9661, 5273, 85.2001, -8.6996, 110, 1, 1, 5062.1744, NOT,OBSERVED
9662, 5274, 51.62, 49.0, 100, 4, 6, 18104.3553, NOT,OBSERVED
9663, 5270, 151.7499, 26.0833, 111, 6, 6, 29226.945, NOT,OBSERVED
9664, 5195, 322.8131, 59.6351, 210, 5, 3, 16128.1184, NOT,OBSERVED
9665, 5180, 208.8178, 33.0428, 211, 6, 6, 25266.2318, NOT,OBSERVED
9666, 5246, 116.1864, 66.1095, 321, 7, 6, 27719.3721, NOT,OBSERVED
9667, 5247, 159.8832, 39.5545, 211, 7, 6, 23963.9685, NOT,OBSERVED
9668, 5186, 217.993, 50.2091, 421, 6, 6, 29223.3195, NOT,OBSERVED
9669, 5270, 151.7499, 26.0833, 111, 6, 6, 29226.945, NOT,OBSERVED
9670, 5250, 142.2501, 47.8666, 111, 6, 6, 28312.864, NOT,OBSERVED
9671, 5248, 78.9003, 24.5612, 100, 13, 11, 61289.1919, NOT,OBSERVED
9672, 5178, 165.8775, 11.0929, 321, 7, 6, 40101.0315, NOT,OBSERVED
9679, 5292, 254.5854, 10.8693, 111, 6, 6, 23427.2145, NOT,OBSERVED
9680, 5292, 254.5854, 10.8693, 211, 6, 6, 33817.3313, NOT,OBSERVED
9681, 5270, 151.7499, 26.0833, 211, 7, 6, 23084.9919, NOT,OBSERVED
9682, 5178, 165.8775, 11.0929, 421, 7, 6, 26235.3531, NOT,OBSERVED
9683, 5180, 208.8178, 33.0428, 321, 6, 6, 24951.5148, NOT,OBSERVED
9684, 5121, 206.0109, -0.0778, 321, 6, 6, 21850.8871, NOT,OBSERVED
9685, 5121, 206.0109, -0.0778, 421, 6, 6, 21141.3491, NOT,OBSERVED
9686, 5190, 284.6302, -9.7765, 320, 3, 3, 9782.8623, NOT,OBSERVED
9687, 5276, 226.5831, 36.6831, 211, 6, 6, 29683.4536, NOT,OBSERVED
9688, 5276, 226.5831, 36.6831, 111, 6, 6, 31548.9448, NOT,OBSERVED
9689, 5179, 143.9769, 55.5453, 421, 7, 6, 21883.1132, NOT,OBSERVED
9690, 5247, 159.8832, 39.5545, 321, 6, 6, 27818.6169, NOT,OBSERVED
9691, 5270, 151.7499, 26.0833, 321, 7, 6, 27508.5611, NOT,OBSERVED
9692, 5250, 142.2501, 47.8666, 211, 6, 6, 26636.6587, NOT,OBSERVED
9725, 5180, 208.8178, 33.0428, 421, 6, 6, 24644.4418, NOT,OBSERVED
9726, 5246, 116.1864, 66.1095, 421, 6, 6, 23777.5148, NOT,OBSERVED
9727, 5250, 142.2501, 47.8666, 321, 6, 6, 23884.4203, NOT,OBSERVED
9728, 5176, 102.7, -4.45, 100, 18, 24, 72347.1709, NOT,OBSERVED
9729, 5250, 142.2501, 47.8666, 211, 6, 6, 26636.6587, NOT,OBSERVED
9730, 5180, 208.8178, 33.0428, 211, 6, 6, 25266.2318, NOT,OBSERVED
9772, 5276, 226.5831, 36.6831, 321, 6, 6, 26690.0979, NOT,OBSERVED
9773, 5276, 226.5831, 36.6831, 421, 6, 6, 30896.6022, NOT,OBSERVED
9774, 5247, 159.8832, 39.5545, 421, 6, 6, 24338.1558, NOT,OBSERVED
9775, 5250, 142.2501, 47.8666, 421, 6, 6, 20717.4523, NOT,OBSERVED
9776, 5270, 151.7499, 26.0833, 421, 6, 6, 25454.2305, NOT,OBSERVED
9777, 5180, 208.8178, 33.0428, 321, 6, 6, 24951.5148, NOT,OBSERVED
9778, 5180, 208.8178, 33.0428, 421, 6, 6, 24644.4418, NOT,OBSERVED
9779, 5178, 165.8775, 11.0929, 421, 7, 6, 26235.3531, NOT,OBSERVED
9780, 5250, 142.2501, 47.8666, 321, 6, 6, 23884.4203, NOT,OBSERVED
9800, 5190, 284.6302, -9.7765, 420, 3, 3, 10782.3465, NOT,OBSERVED
9801, 5156, 277.9979, 3.6788, 320, 5, 3, 6603.7117, NOT,OBSERVED
9802, 5156, 277.9979, 3.6788, 420, 2, 3, 6751.1288, NOT,OBSERVED
9803, 5006, 288.4125, 46.8752, 100, 6, 18, 21868.1948, NOT,OBSERVED
9804, 5330, 164.0, 48.7333, 111, 7, 6, 26701.0138, NOT,OBSERVED
9805, 5330, 164.0, 48.7333, 211, 6, 6, 25937.4812, NOT,OBSERVED
9806, 5181, 199.5719, 71.9752, 421, 6, 6, 20408.9532, NOT,OBSERVED
9807, 5131, 240.4999, 6.1666, 421, 6, 6, 27732.9317, NOT,OBSERVED
9808, 5121, 206.0109, -0.0778, 421, 6, 6, 21141.3491, NOT,OBSERVED
9857, 5132, 271.5123, -8.6512, 420, 3, 3, 12761.266, NOT,OBSERVED
9858, 5292, 254.5854, 10.8693, 321, 6, 6, 23582.0209, NOT,OBSERVED
9859, 5292, 254.5854, 10.8693, 421, 7, 6, 26764.5587, NOT,OBSERVED
9860, 5007, 285.0706, 45.213, 100, 10, 18, 39363.2397, NOT,OBSERVED
9861, 5004, 295.6957, 49.9017, 100, 8, 18, 30494.0107, NOT,OBSERVED
9862, 2433, 194.641601562, 27.6884689331, 100, 2, 1, 2059.25139563, NOT,OBSERVED
9863, 2434, 193.975830078, 27.3407039642, 100, 2, 1, 7109.0621, NOT,OBSERVED
9864, 2435, 215.247497559, 51.095451355, 100, 1, 1, 4515.5788, NOT,OBSERVED
9865, 2436, 223.880889893, 50.4491233826, 100, 1, 1, 6051.9507, NOT,OBSERVED
9866, 2437, 243.728317261, 32.6356544495, 100, 0, 1, 0.0, NOT,OBSERVED
9867, 2438, 221.755355835, 48.8199920654, 100, 0, 1, 0.0, NOT,OBSERVED
9868, 2439, 219.03666687, 46.7451896667, 100, 1, 1, 5791.2831, NOT,OBSERVED
9869, 2440, 247.77935791, 39.8614501953, 100, 2, 1, 5588.7747, NOT,OBSERVED
9870, 2441, 231.599700928, 43.8761329651, 100, 4, 1, 11258.6111, NOT,OBSERVED
9871, 2442, 228.853912354, 41.8990058899, 100, 1, 1, 5442.7938, NOT,OBSERVED
9872, 2443, 232.226013184, 41.5904884338, 100, 5, 1, 12110.2684, NOT,OBSERVED
9873, 2444, 194.609710693, 27.9860076904, 100, 0, 1, 0.0, NOT,OBSERVED
9874, 2445, 194.172027588, 28.2132472992, 100, 2, 1, 5564.6901, NOT,OBSERVED
9875, 2446, 194.897323608, 27.8965549469, 100, 0, 1, 0.0, NOT,OBSERVED
9876, 2447, 195.88381958, 27.5317764282, 100, 2, 1, 10551.6371, NOT,OBSERVED
9877, 2448, 195.146987915, 27.960817337, 100, 0, 1, 0.0, NOT,OBSERVED
9878, 2449, 201.461486816, 25.3115921021, 100, 3, 1, 4731.6926, NOT,OBSERVED
9879, 2450, 198.24546814, 27.3513717651, 100, 0, 1, 0.0, NOT,OBSERVED
9880, 2451, 196.274307251, 28.110994339, 100, 0, 1, 0.0, NOT,OBSERVED
9881, 2452, 204.801574707, 24.3542499542, 100, 3, 1, 5674.3035, NOT,OBSERVED
9882, 2453, 206.355865479, 24.2492961884, 100, 0, 1, 0.0, NOT,OBSERVED
9883, 2454, 255.385864258, 32.8914070129, 100, 2, 1, 7475.1041, NOT,OBSERVED
9884, 2455, 206.022872925, 52.767780304, 100, 2, 1, 3543.49167307, NOT,OBSERVED
9885, 2456, 239.653793335, 23.231092453, 100, 0, 1, 0.0, NOT,OBSERVED
9886, 2457, 237.403839111, 25.4556255341, 100, 0, 1, 0.0, NOT,OBSERVED
9887, 2458, 238.761291504, 28.9464492798, 100, 0, 1, 0.0, NOT,OBSERVED
9888, 2459, 236.813049316, 27.4378910065, 100, 3, 1, 8037.278, NOT,OBSERVED
9889, 2460, 234.652984619, 25.7775363922, 100, 0, 1, 0.0, NOT,OBSERVED
9890, 2461, 232.714569092, 30.1743850708, 100, 0, 1, 0.0, NOT,OBSERVED
9891, 2462, 228.504989624, 28.8149318695, 100, 1, 1, 5401.7755, NOT,OBSERVED
9892, 2463, 247.513748169, 23.9268989563, 100, 0, 1, 0.0, NOT,OBSERVED
9893, 2464, 255.439346313, 24.8250274658, 100, 2, 1, 3698.4035, NOT,OBSERVED
9894, 2465, 251.536529541, 20.7147712708, 100, 2, 1, 4010.5137, NOT,OBSERVED
9974, 5437, 282.89062, 0.0606, 100, 1, 1, 3617.7997, NOT,OBSERVED
9975, 5438, 298.4439, 18.779, 110, 1, 3, 5159.4298, NOT,OBSERVED
9976, 5191, 288.6869, -1.7859, 320, 3, 3, 11744.4868, NOT,OBSERVED
9977, 5191, 288.6869, -1.7859, 420, 2, 3, 7703.5443, NOT,OBSERVED
9978, 5192, 295.7406, 11.3801, 210, 3, 3, 12524.4391, NOT,OBSERVED
9979, 5276, 226.5831, 36.6831, 421, 6, 6, 30896.6022, NOT,OBSERVED
9980, 5182, 225.406, 21.8472, 421, 6, 6, 31397.3615, NOT,OBSERVED
9981, 5180, 208.8178, 33.0428, 321, 6, 6, 24951.5148, NOT,OBSERVED
9982, 5180, 208.8178, 33.0428, 421, 6, 6, 24644.4418, NOT,OBSERVED
9983, 5276, 226.5831, 36.6831, 211, 6, 6, 29683.4536, NOT,OBSERVED
9984, 5007, 285.0706, 45.213, 100, 10, 18, 39363.2397, NOT,OBSERVED
10001, 2284, 134.41357, 57.604214, 100, 2, 1, 4999.157, 57372,57373,
10002, 5114, 80.0, 24.5, 211, 6, 6, 29452.2734, NOT,OBSERVED
10003, 5114, 80.0, 24.5, 211, 6, 6, 29452.2734, NOT,OBSERVED
10008, 5001, 289.5332, 50.8338, 200, 2, 1, 4822.9258, NOT,OBSERVED
10009, 5008, 281.9166, 43.4529, 300, 1, 1, 5020.0503, NOT,OBSERVED
10010, 5015, 296.1292, 43.5167, 400, 2, 1, 3562.427, NOT,OBSERVED
10011, 5016, 292.7707, 42.0902, 200, 1, 1, 3293.7176, NOT,OBSERVED
10012, 5017, 289.5624, 40.5389, 200, 1, 1, 4255.5347, NOT,OBSERVED
10013, 5020, 294.6833, 39.6141, 200, 2, 1, 6225.9009, NOT,OBSERVED
10014, 5004, 295.6957, 49.9017, 100, 8, 18, 30494.0107, NOT,OBSERVED
10015, 5006, 288.4125, 46.8752, 100, 6, 18, 21868.1948, NOT,OBSERVED
10016, 5006, 288.4125, 46.8752, 100, 6, 18, 21868.1948, NOT,OBSERVED
10017, 5007, 285.0706, 45.213, 100, 10, 18, 39363.2397, NOT,OBSERVED
10018, 5156, 277.9979, 3.6788, 320, 5, 3, 6603.7117, NOT,OBSERVED
10019, 5156, 277.9979, 3.6788, 420, 2, 3, 6751.1288, NOT,OBSERVED
10020, 5191, 288.6869, -1.7859, 420, 2, 3, 7703.5443, NOT,OBSERVED
10021, 5437, 282.89062, 0.0606, 100, 1, 1, 3617.7997, NOT,OBSERVED
10022, 5458, 303.8627, 24.1486, 110, 2, 3, 8811.1429, NOT,OBSERVED
10023, 5193, 292.2576, 30.2936, 320, 0, 3, 0.0, NOT,OBSERVED
10024, 5438, 298.4439, 18.779, 220, 2, 3, 15449.0104, NOT,OBSERVED
10025, 5438, 298.4439, 18.779, 320, 1, 3, 7197.1919, NOT,OBSERVED
10026, 5016, 292.7707, 42.0902, 300, 2, 1, 6762.0584, NOT,OBSERVED
10027, 5017, 289.5624, 40.5389, 300, 2, 1, 6933.4822, NOT,OBSERVED
10028, 5018, 286.4874, 38.9081, 300, 1, 1, 5578.3081, NOT,OBSERVED
10029, 5019, 297.9375, 40.9965, 300, 2, 1, 8567.232, NOT,OBSERVED
10030, 5020, 294.6833, 39.6141, 300, 2, 1, 8343.5493, NOT,OBSERVED
10031, 5004, 295.6957, 49.9017, 100, 8, 18, 30494.0107, NOT,OBSERVED
10088, 5478, 11.0, 41.25, 110, 10, 10, 47751.2811, NOT,OBSERVED
10089, 5480, 55.9, 32.0, 110, 0, 3, 0.0, NOT,OBSERVED
10090, 5458, 303.8627, 24.1486, 320, 0, 3, 0.0, NOT,OBSERVED
10091, 5458, 303.8627, 24.1486, 210, 0, 3, 0.0, NOT,OBSERVED
10092, 5195, 322.8131, 59.6351, 420, 0, 3, 0.0, NOT,OBSERVED
10093, 5195, 322.8131, 59.6351, 320, 1, 3, 2450.0425, NOT,OBSERVED
10094, 5196, 335.6682, 50.1296, 420, 1, 3, 5864.3241, NOT,OBSERVED
10095, 5438, 298.4439, 18.779, 420, 0, 3, 0.0, NOT,OBSERVED
10096, 5007, 285.0706, 45.213, 100, 10, 18, 39363.2397, NOT,OBSERVED
10097, 5479, 23.4639, 30.6237, 110, 3, 3, 15340.2517, NOT,OBSERVED
10098, 5479, 23.4639, 30.6237, 210, 2, 3, 14594.2459, NOT,OBSERVED
10099, 5479, 23.4639, 30.6237, 310, 2, 3, 12984.9032, NOT,OBSERVED
10100, 5480, 55.9, 32.0, 210, 5, 3, 18145.5191, NOT,OBSERVED
10101, 5458, 303.8627, 24.1486, 420, 0, 3, 0.0, NOT,OBSERVED
10102, 5153, 328.3787, 46.634, 420, 2, 3, 8791.1935, NOT,OBSERVED
10141, 2431, 55.910158, 68.438936, 111, 2, 1, 2766.1602, NOT,OBSERVED
10142, 2431, 55.910158, 68.438936, 211, 5, 1, 8165.9622, NOT,OBSERVED
10143, 2431, 55.910158, 68.438936, 311, 2, 1, 1788.8306, NOT,OBSERVED
10144, 2431, 55.910158, 68.438936, 411, 2, 1, 1160.1784, NOT,OBSERVED
10145, 2431, 55.910158, 68.438936, 511, 2, 1, 2907.7126, NOT,OBSERVED
10146, 2431, 55.910158, 68.438936, 621, 2, 1, 3070.156, NOT,OBSERVED
10147, 2431, 55.910158, 68.438936, 721, 2, 1, 1201.4521, NOT,OBSERVED
10148, 2431, 55.910158, 68.438936, 821, 0, 1, 0.0, NOT,OBSERVED
10149, 2431, 55.910158, 68.438936, 921, 0, 1, 0.0, NOT,OBSERVED
10150, 2431, 55.910158, 68.438936, 1021, 0, 1, 0.0, NOT,OBSERVED
10213, 2466, 122.764556885, 42.9851531982, 100, 4, 1, 11590.1731565, NOT,OBSERVED
10214, 2467, 122.543800354, 34.9627571106, 100, 6, 1, 12269.4173, NOT,OBSERVED
10215, 2468, 123.182670593, 37.3026618958, 100, 4, 1, 17892.2694, NOT,OBSERVED
10216, 2469, 117.737586975, 17.7603244781, 100, 2, 1, 5667.3126, NOT,OBSERVED
10217, 2470, 118.831977844, 15.3552875519, 100, 4, 1, 11888.9326, NOT,OBSERVED
10218, 2471, 119.041023254, 17.4608669281, 100, 2, 1, 11154.1052, NOT,OBSERVED
10219, 2472, 125.159103394, 22.1265182495, 100, 3, 1, 10061.0976, NOT,OBSERVED
10220, 2473, 121.834587097, 32.6021652222, 100, 7, 1, 15668.3944227, NOT,OBSERVED
10221, 2474, 123.156845093, 24.1529426575, 100, 3, 1, 7800.7494, NOT,OBSERVED
10222, 2475, 43.7922119141, -8.00178243002, 100, 0, 1, 0.0, NOT,OBSERVED
10223, 2476, 32.69307, 7.21042851136e-08, 100, 0, 1, 0.0, NOT,OBSERVED
10224, 2477, 35.68307, -4.59204765609e-08, 100, 0, 1, 0.0, NOT,OBSERVED
10225, 2478, 36.61307, -3.44819674871e-08, 100, 0, 1, 0.0, NOT,OBSERVED
10226, 2479, 36.97307, -1.85368159531e-08, 100, 0, 1, 0.0, NOT,OBSERVED
10300, 5016, 292.7707, 42.0902, 400, 0, 1, 0.0, NOT,OBSERVED
10301, 5020, 294.6833, 39.6141, 400, 0, 1, 0.0, NOT,OBSERVED
10302, 5551, 100.27, 9.68, 100, 6, 6, 30944.0155, NOT,OBSERVED
10303, 5479, 23.4639, 30.6237, 410, 1, 3, 2313.9348, NOT,OBSERVED
10304, 5552, 132.8298, 11.7985, 100, 6, 6, 27060.7526, NOT,OBSERVED
10305, 5478, 11.0, 41.25, 110, 10, 10, 47751.2811, NOT,OBSERVED
10343, 5330, 164.0, 48.7333, 321, 4, 6, 21461.6505, NOT,OBSERVED
10344, 5330, 164.0, 48.7333, 421, 2, 6, 9128.943, NOT,OBSERVED
10345, 5124, 177.5858, 34.449, 421, 6, 6, 26452.0536, NOT,OBSERVED
10346, 5552, 132.8298, 11.7985, 100, 6, 6, 27060.7526, NOT,OBSERVED
10347, 5598, 9.4224, 38.793499, 110, 2, 3, 12593.5283, NOT,OBSERVED
10348, 5599, 38.514999, 34.233601, 110, 0, 3, 0.0, NOT,OBSERVED
10349, 5600, 349.08911, 34.060902, 110, 0, 3, 0.0, NOT,OBSERVED
10350, 5601, 37.5406, 29.6546, 110, 0, 3, 0.0, NOT,OBSERVED
10351, 5602, 32.2878, 36.2827, 110, 0, 3, 0.0, NOT,OBSERVED
10352, 5603, 17.366501, 38.310799, 110, 0, 3, 0.0, NOT,OBSERVED
10353, 5604, 26.6015, 36.663799, 110, 0, 3, 0.0, NOT,OBSERVED
10354, 5605, 29.931101, 34.6749, 110, 0, 3, 0.0, NOT,OBSERVED
10355, 5606, 34.8974, 41.931599, 110, 3, 3, 15192.102, NOT,OBSERVED
10356, 5607, 41.796799, 39.6311, 110, 3, 3, 13310.9328, NOT,OBSERVED
10357, 5608, 55.568001, 32.308399, 110, 1, 3, 3136.5663, NOT,OBSERVED
10358, 5609, 51.274601, 27.5989, 110, 3, 3, 8125.8388, NOT,OBSERVED
10359, 5610, 84.458702, 66.875702, 110, 3, 3, 16280.8806, NOT,OBSERVED
10360, 5611, 62.8013, 26.5096, 110, 1, 3, 3218.2047, NOT,OBSERVED
10361, 5611, 62.8013, 26.5096, 210, 0, 3, 0.0, NOT,OBSERVED
10362, 5612, 58.161499, 22.248699, 110, 3, 3, 8810.2396, NOT,OBSERVED
10363, 5613, 45.750301, 26.8972, 110, 3, 3, 12715.9828, NOT,OBSERVED
10364, 5614, 99.459999, 68.987, 110, 3, 3, 10881.4851, NOT,OBSERVED
10365, 5615, 71.444504, 6.7888, 110, 3, 3, 13450.778, NOT,OBSERVED
10366, 5616, 111.0985, 57.4534, 110, 2, 3, 7698.6651, NOT,OBSERVED
10367, 5618, 76.508698, 10.0925, 110, 3, 3, 15083.3236, NOT,OBSERVED
10368, 5619, 109.6257, 75.017097, 110, 3, 3, 14901.5862, NOT,OBSERVED
10369, 5620, 105.439, 68.674004, 110, 4, 3, 12615.9969, NOT,OBSERVED
10370, 5621, 112.9791, 59.548, 110, 3, 3, 13413.0725, NOT,OBSERVED
10371, 5622, 95.798302, 54.715, 110, 3, 3, 12366.9285, NOT,OBSERVED
10372, 5623, 100.6974, 46.732498, 110, 3, 3, 12850.5082, NOT,OBSERVED
10373, 5624, 95.165497, 74.301903, 110, 3, 3, 11304.9867, NOT,OBSERVED
10374, 5625, 133.0105, 68.436897, 110, 3, 3, 11188.1708, NOT,OBSERVED
10375, 5626, 110.1613, 27.197001, 110, 3, 3, 15398.568, NOT,OBSERVED
10376, 5627, 119.4391, 7.1882, 110, 3, 3, 11075.8067, NOT,OBSERVED
10377, 5628, 105.9372, 56.5336, 110, 3, 3, 11749.1131, NOT,OBSERVED
10378, 5629, 109.1892, 48.552101, 110, 3, 3, 13237.5699, NOT,OBSERVED
10379, 5630, 124.8985, 9.8058, 110, 3, 3, 13282.5795, NOT,OBSERVED
10380, 5631, 122.7296, 21.363899, 110, 2, 3, 8372.9857, NOT,OBSERVED
10381, 5632, 126.5145, 22.7869, 110, 2, 3, 9814.1705, NOT,OBSERVED
10382, 5633, 125.6449, 16.9631, 110, 2, 3, 12127.8784, NOT,OBSERVED
10383, 5634, 135.265, 70.865799, 110, 4, 3, 11203.3469, NOT,OBSERVED
10384, 5635, 127.3059, 63.391701, 110, 3, 3, 14361.0904, NOT,OBSERVED
10385, 5636, 138.2168, -1.3839, 110, 3, 3, 14380.0518, NOT,OBSERVED
10386, 5637, 124.4484, 49.248001, 110, 2, 3, 8846.136, NOT,OBSERVED
10387, 5638, 128.7874, 42.8731, 110, 2, 3, 9768.4081, NOT,OBSERVED
10388, 5639, 123.7856, 35.172199, 110, 1, 3, 4208.6948, NOT,OBSERVED
10389, 5640, 123.8614, 39.941502, 110, 2, 3, 7096.7632, NOT,OBSERVED
10390, 5641, 125.0945, 55.866299, 110, 3, 3, 11396.5344, NOT,OBSERVED
10480, 2431, 55.910158, 68.438936, 1132, 0, 1, 0.0, NOT,OBSERVED
10481, 2431, 55.910158, 68.438936, 1232, 0, 1, 0.0, NOT,OBSERVED
10482, 2431, 55.910158, 68.438936, 1332, 0, 1, 0.0, NOT,OBSERVED
10483, 2431, 55.910158, 68.438936, 1442, 0, 1, 0.0, NOT,OBSERVED
10484, 2431, 55.910158, 68.438936, 1542, 0, 1, 0.0, NOT,OBSERVED
10485, 2431, 55.910158, 68.438936, 1642, 0, 1, 0.0, NOT,OBSERVED
10486, 2431, 55.910158, 68.438936, 1752, 0, 1, 0.0, NOT,OBSERVED
10487, 2431, 55.910158, 68.438936, 1852, 0, 1, 0.0, NOT,OBSERVED
10488, 2431, 55.910158, 68.438936, 1952, 0, 1, 0.0, NOT,OBSERVED
10489, 2431, 55.910158, 68.438936, 2062, 0, 1, 0.0, NOT,OBSERVED
10490, 2431, 55.910158, 68.438936, 2162, 0, 1, 0.0, NOT,OBSERVED
10491, 2431, 55.910158, 68.438936, 2262, 0, 1, 0.0, NOT,OBSERVED
10492, 2466, 123.909934998, 56.9570579529, 100, 4, 1, 11590.1731565, NOT,OBSERVED
10493, 2467, 123.62676239, 51.948589325, 100, 6, 1, 12269.4173, NOT,OBSERVED
10494, 2468, 124.99760437, 54.2846450806, 100, 4, 1, 17892.2694, NOT,OBSERVED
10495, 2469, 124.458076477, 47.8312797546, 100, 2, 1, 5667.3126, NOT,OBSERVED
10496, 2470, 124.922805786, 41.152797699, 100, 4, 1, 11888.9326, NOT,OBSERVED
10497, 2471, 121.514060974, 17.9005088806, 100, 2, 1, 11154.1052, NOT,OBSERVED
10498, 2472, 131.179992676, 26.8863716125, 100, 3, 1, 10061.0976, NOT,OBSERVED
10499, 2473, 132.168029785, 28.8299674988, 100, 7, 1, 15668.3944227, NOT,OBSERVED
10500, 2474, 136.448013306, 31.4463672638, 100, 3, 1, 7800.7494, NOT,OBSERVED
10501, 2475, 133.509490967, 30.9119243622, 100, 0, 1, 0.0, NOT,OBSERVED
10502, 2476, 130.542114258, 30.3791561127, 100, 0, 1, 0.0, NOT,OBSERVED
10503, 2477, 159.808929443, 5.47917461395, 100, 0, 1, 0.0, NOT,OBSERVED
10504, 2478, 140.702209473, 34.7041625977, 100, 0, 1, 0.0, NOT,OBSERVED
10505, 2479, 139.925994873, 33.5865287781, 100, 0, 1, 0.0, NOT,OBSERVED
10506, 2480, 139.004837036, 34.6413078308, 100, 2, 1, 5540.695, NOT,OBSERVED
10507, 2481, 176.274490356, 48.3495025635, 100, 2, 1, 4997.6978, NOT,OBSERVED
10508, 2482, 182.5128479, 51.9826164246, 100, 5, 1, 8743.88515831, NOT,OBSERVED
10509, 2483, 167.059509277, 47.6961174011, 100, 1, 1, 5278.0924, NOT,OBSERVED
10510, 2484, 179.413528442, 54.8683128357, 100, 3, 1, 4569.4596, NOT,OBSERVED
