Fieldname|LocID|RA|Dec|Plate|A_ver|DrilledHA|HDB|NObs_Plan|NObs_Done|NObs_Ver_Plan|NObs_Ver_Done|Total_SN|Red_SN|Man|Priority|Priority|Time|Shared|Stars|At_APO|Reduction|Obs|HistoryReduction|History
56812
M71|4261|298.36037|18.77269|5217|01-00-00|0.0|2|0|6|3|3|124|124|8|0.0|60.0|0|0|0|1|56164,56109,56169|1,1,1,|-34|34|0,0,0
N7789|4264|358.45567|56.48183|5218|01-00-00|0.0|2|0|7|3|4|119|119|8|0.0|23.0|0|0|0|1|55821,55824,55844,55843|1,1,1,1,|-32|32|0,0,0
M54SGRC1|4331|283.83608|-30.61994|5219|01-00-00|0.0|3|0|6|3|2|65|65|1|100.0|1.0|0|0|1|1|55810,55811|1,1,|-21|21|0,0,0
M54SGRC1|4331|283.83608|-30.61994|5220|02-00-00|0.0|3|0|6|3|4|104|104|8|0.0|357.0|0|0|0|1|55816,56173,56083,56088|1,1,1,1,|-22|22|0,0,0
N188|4217|11.83254|85.25100|5221|01-00-00|0.0|1|0|13|3|9|170|170|9|0.0|841.0|0|0|1|1|55876,55815,55822,56656,56655,55841,56654,56653,55866|1,1,1,1,1,1,1,1,1,|-22|22|0,0,0
K04_083+13|4399|295.69580|49.90170|5222|01-00-00|0.0|2|0|3|1|2|74|74|1|100.0|5.0|0|0|0|1|56077,56072|1,1,|-34|36|0,0,0
K05_080+14|4400|291.90420|48.43650|5223|01-00-00|0.0|2|0|4|1|1|71|71|3|0.0|0.0|0|0|0|1|55844|1,|-35|36|0,0,0
K07_075+17|4401|285.07080|45.21300|5224|01-00-00|0.0|2|0|8|1|5|86|86|1|100.0|19.0|0|0|0|1|56059,56073,56078,56062,56074|1,1,1,1,1,|-37|38|0,0,0
K09_081+11|4402|297.50000|47.39840|5225|01-00-00|0.0|2|0|5|1|3|67|67|1|100.0|2.0|0|0|0|1|56066,56068,56067|1,1,1,|-37|37|0,0,0
K10_079+12|4403|294.12500|46.00460|5226|01-00-00|0.0|2|0|2|1|1|71|71|3|0.0|0.0|0|0|0|1|56027|1,|-36|36|0,0,0
K12_074+15|4404|287.40000|42.88400|5227|01-00-00|0.0|2|0|4|1|2|86|86|1|100.0|26.0|0|0|0|1|56025,56051|1,1,|-37|38|0,0,0
030+00|4240|281.52165|-2.60914|5228|01-01-01|0.0|2|0|31|3|4|107|107|9|0.0|593.0|0|0|0|1|55818,56411,56084,56052|1,1,1,1,|-28|28|0,0,0
030+00|4240|281.52165|-2.60914|5229|02-01-01|0.0|2|0|31|3|3|98|98|8|0.0|390.0|0|0|0|1|56412,56053,56443|1,1,1,|-28|28|0,0,0
030-04|4247|285.09070|-4.42874|5230|01-01-01|0.0|2|0|6|3|3|113|113|9|0.0|237.0|0|0|1|1|56557,56543,56780|1,1,1,|-27|26|0,0,0
030-04|4247|285.09070|-4.42874|5231|02-01-01|0.0|2|0|6|3|3|98|98|9|0.0|231.0|0|0|1|1|56775,56544,56559|1,1,1,|-27|26|0,0,0
030+04|4244|277.96294|-0.77945|5232|01-01-01|0.0|2|0|9|3|5|114|97|9|0.0|19.0|0|0|1|0|56786,56792,56796,56805,56800|1,1,1,0,1,|-25|25|0,0,0
030+04|4244|277.96294|-0.77945|5233|02-01-01|0.0|2|0|9|3|3|108|108|9|0.0|6.0|0|0|1|1|56786,56781,56787|1,1,1,|-25|25|0,0,0
030-08|4254|288.67726|-6.23116|5234|01-01-01|0.0|2|0|7|3|3|100|100|6|0.0|124.0|0|0|0|1|56080,56087,56204|1,1,1,|-26|26|0,0,0
030-08|4254|288.67726|-6.23116|5235|02-01-01|0.0|2|0|7|3|3|116|116|7|0.0|34.0|0|0|0|1|56444,56437,56471|1,1,1,|-26|26|0,0,0
030+08|4107|274.40733|1.05324|5236|01-01-01|0.0|2|0|9|3|5|128|128|9|0.0|11.0|0|0|1|1|56783,56776,56787,56779,56777|1,1,1,1,1,|-26|25|0,0,0
030+08|4107|274.40733|1.05324|5237|02-01-01|0.0|2|0|9|3|3|101|101|9|0.0|18.0|0|0|1|1|56775,56793,56781|1,1,1,|-26|25|0,0,0
060+00|4241|295.97638|23.89038|5238|01-01-01|0.0|2|0|30|3|4|119|119|8|0.0|243.0|0|0|0|1|55822,56065,56051,56063|1,1,1,1,|-36|37|0,0,0
060+00|4241|295.97638|23.89038|5239|02-01-01|0.0|2|0|30|3|5|132|132|8|0.0|92.0|0|0|0|1|56171,56170,56168,56079,56083|1,1,1,1,1,|-36|37|0,0,0
060-04|4248|299.71143|21.85098|5240|01-01-01|0.0|2|0|9|3|5|148|148|7|0.0|95.0|0|0|0|1|56200,56194,56107,56202,56201|1,1,1,1,1,|-35|36|0,0,0
060-04|4248|299.71143|21.85098|5241|02-01-01|0.0|2|0|9|3|3|122|122|7|0.0|31.0|0|0|0|1|56227,56196,56223|1,1,1,|-35|35|0,0,0
060+04|4245|292.12448|25.83681|5242|01-01-01|0.0|2|0|6|3|3|120|120|7|0.0|83.0|0|0|0|1|56090,56173,56110|1,1,1,|-37|38|0,0,0
060+04|4245|292.12448|25.83681|5243|02-01-01|0.0|2|0|6|3|3|148|148|7|0.0|376.0|0|0|0|1|55845,56221,56193|1,1,1,|-37|38|0,0,0
060-08|4255|303.33932|19.72987|5244|01-01-01|0.0|2|0|6|3|3|121|121|5|0.0|26.0|0|0|0|1|56085,56111,56089|1,1,1,|-35|35|0,0,0
060-08|4255|303.33932|19.72987|5245|02-01-01|0.0|2|0|6|3|3|108|108|5|0.0|139.0|0|0|0|1|56172,56226,56087|1,1,1,|-35|35|0,0,0
060+08|4251|288.14731|27.67835|5246|01-01-01|15.0|2|0|11|3|3|120|120|5|0.0|9.0|0|0|0|1|56091,56082,56086|1,1,1,|-33|44|0,0,0
060+08|4251|288.14731|27.67835|5247|02-01-01|15.0|2|0|11|3|4|126|126|5|0.0|9.0|0|0|0|1|56093,56088,56084,56092|1,1,1,1,|-33|44|0,0,0
090+00|4242|318.00439|48.32964|5248|01-01-01|0.0|2|0|19|3|3|116|116|6|0.0|64.0|0|0|0|1|56169,56173,56109|1,1,1,|-35|36|0,0,0
090+00|4242|318.00439|48.32964|5249|02-01-01|0.0|2|0|19|3|3|135|135|6|0.0|93.0|0|0|0|1|56110,56203,56170|1,1,1,|-35|36|0,0,0
090-04|4249|322.15842|45.50853|5250|01-01-01|15.0|2|0|13|3|3|103|103|5|0.0|383.0|0|0|0|1|56224,55841,56168|1,1,1,|-28|46|0,0,0
090-04|4249|322.15842|45.50853|5251|02-01-01|15.0|2|0|13|3|3|122|122|5|0.0|27.0|0|0|0|1|56225,56229,56252|1,1,1,|-28|45|0,0,0
090+04|4246|313.37914|50.98403|5252|01-01-01|15.0|2|0|9|3|3|117|117|5|0.0|27.0|0|0|0|1|56221,56232,56205|1,1,1,|-22|44|0,0,0
090+04|4246|313.37914|50.98403|5253|02-01-01|15.0|2|0|9|3|3|100|100|5|0.0|28.0|0|0|0|1|56251,56227,56223|1,1,1,|-22|44|0,0,0
090-08|4102|325.90681|42.55145|5254|05-01-01|0.0|2|0|12|3|3|114|114|5|0.0|323.0|0|0|0|1|56193,56170,55870|1,1,1,|-38|38|0,0,0
090-08|4102|325.90681|42.55145|5255|06-01-01|0.0|2|0|12|3|3|110|110|5|0.0|335.0|0|0|0|1|56171,55869,56204|1,1,1,|-38|39|0,0,0
090+08|4252|308.21604|53.43421|5256|05-01-01|0.0|2|0|7|3|4|141|141|5|0.0|85.0|0|0|0|1|56171,56195,56192,56110|1,1,1,1,|-33|33|0,0,0
090+08|4252|308.21604|53.43421|5257|06-01-01|0.0|2|0|7|3|3|111|111|5|0.0|93.0|0|0|0|1|56111,56172,56204|1,1,1,|-33|33|0,0,0
120+00|4243|6.45085|62.72573|5258|01-01-01|-15.0|2|0|13|3|4|138|138|6|0.0|26.0|0|0|0|1|55846,55848,55845,55822|1,1,1,1,|-40|13|0,0,0
120+00|4243|6.45085|62.72573|5259|02-01-01|-15.0|2|0|13|3|3|125|125|5|0.0|43.0|0|0|0|1|55823,55866,55851|1,1,1,|-40|13|0,0,0
120-04|4250|7.21605|58.74318|5260|01-01-01|0.0|2|0|12|3|3|121|121|5|0.0|26.0|0|0|0|1|55868,55876,55850|1,1,1,|-31|30|0,0,0
120-04|4250|7.21605|58.74318|5261|02-01-01|0.0|2|0|12|3|3|119|119|5|0.0|32.0|0|0|0|1|55881,55867,55849|1,1,1,|-31|30|0,0,0
120+04|4119|5.44692|66.70281|5262|05-01-01|0.0|2|0|12|3|3|119|119|5|0.0|379.0|0|0|0|1|56227,55852,55848|1,1,1,|-31|31|0,0,0
120+04|4119|5.44692|66.70281|5263|06-01-01|0.0|2|0|12|3|3|110|110|5|0.0|27.0|0|0|0|1|55872,55845,55849|1,1,1,|-31|31|0,0,0
120-08|4256|7.82372|54.75704|5264|01-01-01|0.0|2|0|12|3|3|130|130|5|0.0|272.0|0|0|0|1|56168,55896,55905|1,1,1,|-32|32|0,0,0
120-08|4256|7.82372|54.75704|5265|02-01-01|0.0|2|0|12|3|3|102|102|5|0.0|318.0|0|0|0|1|56205,56224,55906|1,1,1,|-32|32|0,0,0
